number,value,datetime_start,datetime_complete,duration,params_atr_period,params_atr_stop_multiplier,params_atr_target_multiplier,params_ema_fast,params_ema_slow,params_min_atr_threshold,params_rsi_overbought,params_rsi_oversold,params_rsi_period,state
29,8.75912690102561,2025-11-12 19:22:24.400980,2025-11-12 19:22:27.234118,0 days 00:00:02.833138,14,1.652562233979804,4.911229578764015,26,96,1.0288012658256138,73.78978419031753,27.24631141521374,17,COMPLETE
30,-inf,2025-11-12 19:22:27.234118,2025-11-12 19:22:30.463261,0 days 00:00:03.229143,16,2.593160034668763,4.502951482286226,14,92,1.2104212745773009,72.39401692524987,25.668543518224617,18,COMPLETE
31,13.321664363954287,2025-11-12 19:22:30.463261,2025-11-12 19:22:33.364162,0 days 00:00:02.900901,17,1.502734430819486,4.8644227012512005,29,81,0.8223942309106806,78.75931995643877,27.848743630371846,20,COMPLETE
32,13.474595879578965,2025-11-12 19:22:33.365162,2025-11-12 19:22:36.214552,0 days 00:00:02.849390,17,1.7854603528219373,5.12914153350543,30,77,0.9159796768682865,79.0855390395368,30.414195606566587,20,COMPLETE
33,12.563956025934012,2025-11-12 19:22:36.215552,2025-11-12 19:22:39.136734,0 days 00:00:02.921182,19,1.788149379602564,5.093295132633677,30,77,0.8765804781462708,77.50303815524964,30.420146971852667,20,COMPLETE
34,9.693953280635679,2025-11-12 19:22:39.137734,2025-11-12 19:22:42.081977,0 days 00:00:02.944243,18,1.9491851280945547,5.429076758316043,28,73,0.6789279713100684,75.98719150577986,32.82211783629134,19,COMPLETE
35,10.438556418873102,2025-11-12 19:22:42.081977,2025-11-12 19:22:44.920392,0 days 00:00:02.838415,14,1.5942012041733944,5.5513073653134715,25,67,1.0147092092961563,79.16679657488862,29.0650579755702,16,COMPLETE
36,13.038889769990877,2025-11-12 19:22:44.921392,2025-11-12 19:22:47.823525,0 days 00:00:02.902133,16,1.7446260128009665,4.07075858895303,30,74,1.160941575525106,77.95834476501489,23.61443715439315,20,COMPLETE
37,11.819323208230308,2025-11-12 19:22:47.824523,2025-11-12 19:22:51.013219,0 days 00:00:03.188696,15,1.61731789414522,5.236753156556127,26,85,1.4241550018927749,76.40191410405119,30.66547684485775,18,COMPLETE
38,8.367947456377058,2025-11-12 19:22:51.014222,2025-11-12 19:22:53.882223,0 days 00:00:02.868001,20,1.887162010695209,4.782460355390537,19,78,0.5418593337851436,79.94134696791427,33.596576144201045,19,COMPLETE
39,9.248760499835928,2025-11-12 19:22:53.883261,2025-11-12 19:22:56.687962,0 days 00:00:02.804701,13,2.0187094443418676,4.3421176426979295,24,92,0.8311918759271446,75.01841073363144,21.45613657816966,16,COMPLETE
40,9.111998665325835,2025-11-12 19:22:56.688962,2025-11-12 19:22:59.548849,0 days 00:00:02.859887,17,2.150093653815618,4.5639852728974795,29,100,1.273148476812355,77.1911311683957,27.144863565351525,19,COMPLETE
41,14.229415999833492,2025-11-12 19:22:59.549851,2025-11-12 19:23:02.701532,0 days 00:00:03.151681,17,1.5643541007610033,4.925587827520196,29,79,0.9097097134511949,78.93371699120263,27.76078489591625,20,COMPLETE
42,13.318758215514382,2025-11-12 19:23:02.703204,2025-11-12 19:23:05.580033,0 days 00:00:02.876829,18,1.5939251699486645,5.071101571976563,29,79,0.970076581004407,79.02833586262297,25.877570131094412,20,COMPLETE
43,12.895258082233386,2025-11-12 19:23:05.581033,2025-11-12 19:23:08.486524,0 days 00:00:02.905491,17,1.7993698481531952,4.932745525375022,30,72,0.9216935528617167,78.33802487275814,27.283293358493744,20,COMPLETE
44,-inf,2025-11-12 19:23:08.486524,2025-11-12 19:23:11.382919,0 days 00:00:02.896395,16,2.7903583191749943,5.347496357675816,28,41,0.7733027934936165,79.12218957207831,28.979710436460067,20,COMPLETE
45,11.049920044170102,2025-11-12 19:23:11.383922,2025-11-12 19:23:14.384973,0 days 00:00:03.001051,11,1.7230821045200773,4.805857807046198,27,84,1.059021959926939,70.7953527580299,28.425181072007472,19,COMPLETE
46,7.286814506590509,2025-11-12 19:23:14.384973,2025-11-12 19:23:17.323514,0 days 00:00:02.938541,19,1.5538305458526096,5.769741111344516,29,62,0.7099428588988015,77.64176841293387,27.55331865235742,18,COMPLETE
47,4.5382911524182985,2025-11-12 19:23:17.324514,2025-11-12 19:23:20.201372,0 days 00:00:02.876858,18,1.806062644043174,4.640303919107878,30,69,0.8716762489195893,74.06602950529562,30.297350126050677,11,COMPLETE
48,6.7957600388171455,2025-11-12 19:23:20.201372,2025-11-12 19:23:23.120890,0 days 00:00:02.919518,17,1.895864837160336,5.116180126879114,18,80,0.6274077646065077,79.99432697312756,25.45688809179198,14,COMPLETE
49,10.42987102235536,2025-11-12 19:23:23.121887,2025-11-12 19:23:25.996713,0 days 00:00:02.874826,16,1.7062329823273459,4.45407520536334,23,75,1.2797781339444319,79.39784337133122,24.064795573474548,20,COMPLETE
