number,value,datetime_start,datetime_complete,duration,params_atr_period,params_atr_stop_multiplier,params_atr_target_multiplier,params_ema_fast,params_ema_slow,params_min_atr_threshold,params_rsi_overbought,params_rsi_oversold,params_rsi_period,state
11,-inf,2025-11-12 19:26:24.893979,2025-11-12 19:26:27.845123,0 days 00:00:02.951144,20,2.5286957557189074,4.821552822099677,27,61,0.6958798956669999,70.22072877369644,26.51534407634617,13,COMPLETE
12,4.397797856605521,2025-11-12 19:26:27.846122,2025-11-12 19:26:30.796251,0 days 00:00:02.950129,18,2.5517438930906398,5.970723678064863,25,64,0.14329531694411135,69.87713800898555,26.257586431425324,12,COMPLETE
13,-inf,2025-11-12 19:26:30.797253,2025-11-12 19:26:33.729780,0 days 00:00:02.932527,17,2.7223611581936913,5.064688535850598,28,50,1.023922881866887,65.10271295364156,28.300065559384798,14,COMPLETE
14,-inf,2025-11-12 19:26:33.730781,2025-11-12 19:26:36.618825,0 days 00:00:02.888044,17,2.3381978745649716,4.369046529436992,22,68,0.6454118522889265,72.64288336282455,24.80995595714456,11,COMPLETE
15,-inf,2025-11-12 19:26:36.619825,2025-11-12 19:26:39.523780,0 days 00:00:02.903955,20,2.3233246144176,4.397034629204767,12,51,1.0789853978115012,69.78653813479345,29.63334035503555,20,COMPLETE
16,-inf,2025-11-12 19:26:39.524781,2025-11-12 19:26:42.469350,0 days 00:00:02.944569,17,2.754637498846601,5.457455483934748,24,79,0.6017463987067587,75.0990768614699,20.11381535460538,12,COMPLETE
17,5.23335121085092,2025-11-12 19:26:42.470350,2025-11-12 19:26:45.404656,0 days 00:00:02.934306,19,2.4411297399224514,5.166837953920714,22,69,1.496282071995215,72.13123535709431,24.695621141878615,15,COMPLETE
18,-inf,2025-11-12 19:26:45.405654,2025-11-12 19:26:48.360073,0 days 00:00:02.954419,16,2.7281352571231934,4.794906430623932,26,52,0.8143009462225171,68.38301764637816,25.884146673954874,19,COMPLETE
19,-inf,2025-11-12 19:26:48.360073,2025-11-12 19:26:51.609385,0 days 00:00:03.249312,19,1.866617188315294,5.995875075808041,30,87,1.091186168624713,76.4108274677554,30.19973345969415,14,COMPLETE
20,-inf,2025-11-12 19:26:51.610386,2025-11-12 19:26:54.600471,0 days 00:00:02.990085,18,2.8598942082518777,3.03486288488266,15,63,0.9594159788488577,65.11506625707054,34.25060643544482,11,COMPLETE
21,7.516770258815211,2025-11-12 19:26:54.601469,2025-11-12 19:26:57.573289,0 days 00:00:02.971820,12,1.7116092428742473,5.580944748718741,18,98,0.8918278502282969,73.64350260550111,23.1439022083852,18,COMPLETE
22,6.014847395645901,2025-11-12 19:26:57.574291,2025-11-12 19:27:00.501835,0 days 00:00:02.927544,14,1.8610616416653827,5.659525194964288,20,56,0.5509903127001351,73.46998704657665,23.68323036251528,17,COMPLETE
23,8.798205964873011,2025-11-12 19:27:00.502834,2025-11-12 19:27:03.552760,0 days 00:00:03.049926,20,2.42690768972772,5.70284251100289,14,84,0.770728199161428,71.21786326931483,21.30883938950206,18,COMPLETE
24,8.489833381394082,2025-11-12 19:27:03.553760,2025-11-12 19:27:06.479821,0 days 00:00:02.926061,20,2.4214801217987456,5.1048737015001855,14,81,0.706137041296363,70.9968238826663,21.02016727962976,16,COMPLETE
25,9.775664332439572,2025-11-12 19:27:06.480819,2025-11-12 19:27:09.433936,0 days 00:00:02.953117,20,2.217093269175494,5.171205774392177,14,84,0.15696749806982546,70.6500570300718,21.20732651265368,16,COMPLETE
26,8.562508070611107,2025-11-12 19:27:09.433936,2025-11-12 19:27:12.473907,0 days 00:00:03.039971,20,2.1694018754754008,5.258799256367537,13,86,0.19554812170172553,72.27228351032812,21.338840140232993,16,COMPLETE
27,5.648210223439976,2025-11-12 19:27:12.473907,2025-11-12 19:27:15.430703,0 days 00:00:02.956796,19,2.6251056399931807,5.811437716482344,10,73,0.258497071986295,68.73556846293165,20.006870749501267,18,COMPLETE
28,9.297712920594584,2025-11-12 19:27:15.431732,2025-11-12 19:27:18.368421,0 days 00:00:02.936689,16,2.2494505988725764,4.928860478978146,12,91,1.368630705849304,71.05094824797729,21.85218255478096,15,COMPLETE
29,10.257930317736632,2025-11-12 19:27:18.369421,2025-11-12 19:27:21.280692,0 days 00:00:02.911271,16,2.246373519309895,4.5515114044495,11,91,1.385125531743374,74.84480754788738,22.275370363245877,15,COMPLETE
30,9.981990792228304,2025-11-12 19:27:21.281692,2025-11-12 19:27:24.301695,0 days 00:00:03.020003,16,2.095992827928103,4.58753340611167,11,94,1.119219486214989,74.79042440491058,22.24406763881921,14,COMPLETE
31,9.438560369912473,2025-11-12 19:27:24.301695,2025-11-12 19:27:27.210260,0 days 00:00:02.908565,15,2.0217870163404212,4.1948111107921475,11,94,1.1536330829935932,74.71709670240875,22.531934035486465,14,COMPLETE
32,9.429594429831983,2025-11-12 19:27:27.211259,2025-11-12 19:27:30.472805,0 days 00:00:03.261546,16,1.9284565819497597,4.619636132616494,12,91,1.3536930953906647,77.70068433056196,23.611684522650904,15,COMPLETE
33,-inf,2025-11-12 19:27:30.473806,2025-11-12 19:27:33.383832,0 days 00:00:02.910026,14,2.153011498282065,4.145245454858681,10,100,1.4133110653515624,76.0395778063241,22.607570774573126,16,COMPLETE
34,-inf,2025-11-12 19:27:33.384833,2025-11-12 19:27:36.341706,0 days 00:00:02.956873,15,2.307637187017834,4.6010661393625,14,94,1.1947545063518605,77.41956625921021,23.676793260270767,13,COMPLETE
35,-inf,2025-11-12 19:27:36.341706,2025-11-12 19:27:39.245762,0 days 00:00:02.904056,13,2.2354819353965922,3.7987846445376574,16,82,1.2897613427968946,72.82597657546933,22.077805208064603,14,COMPLETE
36,-inf,2025-11-12 19:27:39.246762,2025-11-12 19:27:42.191549,0 days 00:00:02.944787,18,2.081217563479779,4.07075858895303,11,91,1.1765259914125024,74.59055847174974,25.382489667378756,16,COMPLETE
37,7.478187130503501,2025-11-12 19:27:42.192549,2025-11-12 19:27:45.192471,0 days 00:00:02.999922,17,1.6702796056154396,5.463399295652756,19,78,1.4005537642951011,75.49767755633327,20.829390410874,15,COMPLETE
38,5.117595477621993,2025-11-12 19:27:45.193471,2025-11-12 19:27:48.184307,0 days 00:00:02.990836,16,1.988822973479731,4.51162130205878,13,43,1.2389041451480065,73.89146087893842,22.815616512151486,17,COMPLETE
39,-inf,2025-11-12 19:27:48.185308,2025-11-12 19:27:51.704455,0 days 00:00:03.519147,13,2.110760909900848,3.675118512577049,17,95,0.3486957552650107,73.1363940035146,24.25091432775519,14,COMPLETE
40,7.464995872491283,2025-11-12 19:27:51.705454,2025-11-12 19:27:54.672525,0 days 00:00:02.967071,11,1.5021750176891302,4.965211427657919,11,100,0.48539012928012826,76.98168821818686,27.125414646364206,17,COMPLETE
41,8.231643420311565,2025-11-12 19:27:54.672525,2025-11-12 19:27:57.654797,0 days 00:00:02.982272,15,1.9934691820377528,4.179677447887186,11,93,1.137572494264545,74.30963449403251,21.950496282012594,14,COMPLETE
42,-inf,2025-11-12 19:27:57.655796,2025-11-12 19:28:00.598976,0 days 00:00:02.943180,15,2.1849131151163084,4.322009642620712,13,87,0.9987823758670299,74.9274556633124,22.709429194070964,13,COMPLETE
43,10.303482162994031,2025-11-12 19:28:00.599976,2025-11-12 19:28:03.592409,0 days 00:00:02.992433,14,1.9047351251812938,4.697481931080679,10,89,1.3117618788409109,78.73607695825815,20.599410607562827,15,COMPLETE
44,10.303482162994031,2025-11-12 19:28:03.592409,2025-11-12 19:28:06.479836,0 days 00:00:02.887427,14,1.8981795508406631,4.715617700339661,10,89,1.3157793236752922,71.98327948365895,20.799008494439775,16,COMPLETE
45,7.6474203488759604,2025-11-12 19:28:06.479836,2025-11-12 19:28:09.573622,0 days 00:00:03.093786,14,1.8057762838787763,4.596803736787093,10,84,1.2795531512842375,79.9555935763807,20.146083828948736,16,COMPLETE
46,8.748809634071646,2025-11-12 19:28:09.574623,2025-11-12 19:28:12.520984,0 days 00:00:02.946361,13,1.9356605563711453,4.778623557538937,12,97,1.4535468929711326,78.55589662372078,21.369932491406008,15,COMPLETE
47,9.545609597283804,2025-11-12 19:28:12.520984,2025-11-12 19:28:15.615052,0 days 00:00:03.094068,14,1.7954545046419956,4.679932751693038,15,89,1.333665954684367,71.63049812656035,20.749457665109166,16,COMPLETE
48,9.989675095147781,2025-11-12 19:28:15.616051,2025-11-12 19:28:18.678551,0 days 00:00:03.062500,11,1.665921445652193,4.928456243330732,10,89,0.8672119613341784,70.5425083486611,21.685802164453385,15,COMPLETE
49,8.955247308883994,2025-11-12 19:28:18.679555,2025-11-12 19:28:21.642880,0 days 00:00:02.963325,11,1.6332147004102484,4.456912219878599,10,90,0.8802296797401227,69.30540610748761,22.030201742418154,15,COMPLETE
