number,value,datetime_start,datetime_complete,duration,params_atr_period,params_atr_stop_multiplier,params_atr_target_multiplier,params_ema_fast,params_ema_slow,params_min_atr_threshold,params_rsi_overbought,params_rsi_oversold,params_rsi_period,state
123,-inf,2025-11-12 21:03:04.270065,2025-11-12 21:03:06.291680,0 days 00:00:02.021615,13,1.6850009028262134,3.9118721496669737,20,58,0.748320771644879,67.5858001443031,31.166145661405455,20,COMPLETE
124,-inf,2025-11-12 21:03:06.292679,2025-11-12 21:03:08.464738,0 days 00:00:02.172059,10,2.173696250295102,3.8383769319104295,19,69,0.39170843213608575,67.10613144418653,26.487548146433916,18,COMPLETE
125,-inf,2025-11-12 21:03:08.465739,2025-11-12 21:03:10.596488,0 days 00:00:02.130749,11,2.414692064234694,4.860048809939289,19,50,0.48867462327699795,77.98104823938193,20.275577282558828,19,COMPLETE
126,-inf,2025-11-12 21:03:10.597490,2025-11-12 21:03:12.528454,0 days 00:00:01.930964,14,1.660032027127479,3.617325328608169,13,78,0.2083060916573702,79.82907842810636,30.327265753516237,20,COMPLETE
127,-inf,2025-11-12 21:03:12.528454,2025-11-12 21:03:14.498641,0 days 00:00:01.970187,12,1.5597700706846127,4.954890562716542,15,89,0.23501608097990975,78.15435806000048,26.807361829787585,16,COMPLETE
128,-inf,2025-11-12 21:03:14.499642,2025-11-12 21:03:16.395614,0 days 00:00:01.895972,10,2.4701559587544755,3.512443240961432,14,105,0.6872241590937057,78.20066105802994,22.50064040064508,19,COMPLETE
129,-inf,2025-11-12 21:03:16.396614,2025-11-12 21:03:18.272294,0 days 00:00:01.875680,19,1.5006346880339119,3.7736475905298317,20,67,0.5274380580770508,78.96793456814068,22.95215366467209,17,COMPLETE
130,-inf,2025-11-12 21:03:18.273294,2025-11-12 21:03:20.206104,0 days 00:00:01.932810,11,2.3341541063699087,3.7004304072724286,18,71,0.1913106407174473,72.28862853885242,24.52965981408713,18,COMPLETE
131,-inf,2025-11-12 21:03:20.207104,2025-11-12 21:03:22.201950,0 days 00:00:01.994846,12,1.7738132970013305,4.122095609641669,18,119,0.41978285597868054,75.04225243698296,27.117314230044812,20,COMPLETE
132,-inf,2025-11-12 21:03:22.202951,2025-11-12 21:03:24.206595,0 days 00:00:02.003644,12,1.8484516163613385,4.006433469822383,19,113,0.4669471966580279,70.66609930805362,28.533776240567764,20,COMPLETE
